data_idx,question,prompt,response,correct_choice,correct_choice_alphabet,parsed_response,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
14908,What is the purpose of the round objects in the tub?,"What is the purpose of the round objects in the tub?
A. drainage
B. massage
C. mood lighting
D. soap dispensing

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,massage,B,D,1,11,99,,50.45,,11,18.18,81.82,72.73,63.64,9.09,0,0,0,0,0,0,9.09,27.27,27.27,0,18.18,9.09,0,0,0,9.09,9.09,0,0,0,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,18.18,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
12820,Which woman will get soaked the least?,"Which woman will get soaked the least?
A. middle
B. any
C. left
D. right

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,middle,A,C,1,7,56.86,40.06,24.32,,7,0,100,85.71,57.14,14.29,0,0,0,0,0,0,14.29,28.57,14.29,0,0,14.29,0,0,0,28.57,14.29,14.29,0,0,0,0,14.29,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
16407,Where are these animals living?,"Where are these animals living?
A. grasslands
B. tundra
C. enclosure
D. plains

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,enclosure,C,C,1,5,1,,99,,5,20,80,80,60,20,0,0,0,0,0,0,20,20,0,0,0,20,20,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0
13587,What is the blue thing in front of the woman intended for?,"What is the blue thing in front of the woman intended for?
A. microphone
B. breathing
C. drinking water
D. recording

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,drinking water,C,C,1,12,99,84.23,39.59,,12,8.33,100,75,66.67,16.67,0,0,0,0,0,0,16.67,16.67,16.67,0,25,8.33,0,0,0,8.33,8.33,0,0,0,0,0,8.33,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,16.67,8.33,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
6929,What was probably stored in the container on the grass?,"What was probably stored in the container on the grass?
A. detergent
B. marbles
C. rice
D. cake

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,detergent,A,A,1,10,97.77,,63.35,,10,20,80,70,70,10,0,0,0,0,0,0,10,20,20,0,20,10,10,0,0,10,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
10449,What is the woman holding?,"What is the woman holding?
A. eggs
B. skis
C. shovel
D. bunnies

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,skis,B,B,1,5,39.7,99,,,5,20,80,60,60,20,0,0,0,0,0,0,20,20,20,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0
5891,What type of building might this be?,"What type of building might this be?
A. daycare
B. school
C. courthouse
D. church

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,school,B,B,1,7,2.35,,,,7,14.29,71.43,71.43,71.43,28.57,0,0,0,0,0,0,28.57,14.29,0,0,14.29,28.57,0,0,0,28.57,0,0,0,0,0,0,14.29,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
6112,The plants are growing in what type of outdoor structure?,"The plants are growing in what type of outdoor structure?
A. barn
B. greenhouse
C. nursery
D. sunroom

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,greenhouse,B,B,1,10,97.77,,98.38,,10,30,70,60,50,10,0,0,0,0,0,0,10,10,10,0,20,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
3749,What gift did the woman seen here get for Christmas?,"What gift did the woman seen here get for Christmas?
A. white dress
B. wii
C. cook book
D. santa hat

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,wii,B,D,1,10,69.05,89.5,63.35,,10,10,100,70,50,10,0,0,0,0,0,0,10,10,10,0,10,10,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,20,0,0,10,10,0,0,10,20,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
15271,What colorful items are the people holding?,"What colorful items are the people holding?
A. kites
B. maracas
C. umbrellas
D. flags

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,umbrellas,C,C,1,7,56.86,97.11,,99,7,28.57,71.43,57.14,42.86,14.29,0,0,0,0,0,0,14.29,14.29,14.29,0,0,14.29,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
16399,What does the company whose logo appears at the top specialize in?,"What does the company whose logo appears at the top specialize in?
A. yogurt
B. pizza
C. hot dogs
D. broccoli

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,yogurt,A,A,1,12,97.04,84.23,39.59,,12,25,83.33,75,58.33,16.67,8.33,0,0,0,0,0,8.33,16.67,16.67,0,16.67,8.33,0,0,0,16.67,8.33,0,0,0,0,0,8.33,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,16.67,8.33,0,0,0,0,16.67,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
7175,What is the man with the mustache doing with the black object?,"What is the man with the mustache doing with the black object?
A. gaming
B. paying
C. exercising
D. calling

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,calling,D,D,1,12,99,84.23,,,12,8.33,83.33,75,66.67,8.33,0,0,0,0,0,0,8.33,25,25,0,16.67,16.67,0,0,0,16.67,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
8095,What is on the plate?,"What is on the plate?
A. pear
B. apple
C. sausage
D. cake

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,cake,D,D,1,5,89.52,,,,5,0,80,80,80,20,0,0,0,0,0,0,20,20,20,0,20,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,20,0,0,0,0
1856,What activity are the people on the beach doing?,"What activity are the people on the beach doing?
A. surfing
B. running races
C. building sandcastles
D. flying kites

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,flying kites,D,D,1,9,89.52,92.24,10.18,,9,11.11,88.89,66.67,66.67,11.11,0,0,0,0,0,0,11.11,22.22,22.22,0,11.11,22.22,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
5404,Why is the man wearing a covering over his face?,"Why is the man wearing a covering over his face?
A. keeping cool
B. keeping warm
C. hiding acne
D. hiding scar

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,keeping warm,B,A,1,10,89.52,99,1,,10,20,90,70,60,10,10,0,0,0,10,0,0,30,20,0,10,10,10,0,0,20,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
5489,What brand are the shoes on the ground?,"What brand are the shoes on the ground?
A. vans
B. adidas
C. reebok
D. nike

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,nike,D,C,1,8,98.55,,,,8,0,62.5,62.5,62.5,12.5,0,0,0,0,0,0,12.5,25,25,0,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
9176,What country is the scene located at?,"What country is the scene located at?
A. japan
B. iran
C. thailand
D. china

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,japan,A,A,1,7,89.52,,97.09,,7,28.57,85.71,57.14,57.14,14.29,0,0,0,0,0,0,14.29,14.29,14.29,0,14.29,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,28.57,0,0,28.57,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
11841,Why is the man leaning forward?,"Why is the man leaning forward?
A. to game
B. to hit
C. to reach
D. to throw

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,to game,A,C,1,6,49.68,98.75,99,,6,33.33,100,50,50,0,0,0,0,0,0,0,0,16.67,16.67,0,0,16.67,16.67,0,0,16.67,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0
8013,Who is the man in grey behind the batter?,"Who is the man in grey behind the batter?
A. catcher
B. pitcher
C. goalie
D. referee

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,catcher,A,A,1,9,99,99,77.17,,9,0,88.89,77.78,66.67,11.11,11.11,0,0,0,0,0,0,22.22,22.22,0,22.22,11.11,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,22.22,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,22.22,11.11,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
15014,How many computer displays are sat on top of this desk?,"How many computer displays are sat on top of this desk?
A. four
B. three
C. two
D. one

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,three,B,B,1,11,71.44,,95.15,,11,18.18,100,72.73,54.55,9.09,0,0,0,0,0,0,9.09,18.18,0,0,18.18,9.09,9.09,0,0,18.18,18.18,9.09,0,0,0,0,9.09,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,18.18,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,18.18,9.09,0,0,0,9.09,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0
15732,How many long-necked birds are traveling in a row on the side of the river?,"How many long-necked birds are traveling in a row on the side of the river?
A. two
B. four
C. six
D. five

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,four,B,B,1,15,99,,93.95,,15,13.33,73.33,66.67,60,0,0,0,0,0,0,0,0,26.67,20,0,20,6.67,6.67,0,0,13.33,6.67,6.67,0,0,0,0,6.67,0,6.67,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6.67,13.33,0,0,0,0,0,6.67,0,0,0,0,0,0,13.33,0,0,6.67,0,0,6.67,0
12664,What is the number at the front of the train on the left?,"What is the number at the front of the train on the left?
A. 690
B. 203
C. 210
D. 952

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,690,A,A,1,13,99,,30.98,,13,0,92.31,76.92,69.23,7.69,0,0,0,0,0,0,7.69,30.77,30.77,0,23.08,7.69,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,15.38,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0
11681,What will they eat the bread with?,"What will they eat the bread with?
A. jam
B. nutella
C. peanut butter
D. cheese

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,jam,A,A,1,7,56.86,97.11,,,7,0,100,85.71,71.43,28.57,14.29,0,0,0,0,14.29,14.29,14.29,14.29,0,14.29,14.29,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
16226,What flavor would the donut be if it was the same flavor as the item next to it?,"What flavor would the donut be if it was the same flavor as the item next to it?
A. apple
B. peach
C. strawberry
D. orange

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,strawberry,C,C,1,18,49.68,2.75,39.59,,18,0,94.44,77.78,66.67,16.67,0,0,0,0,0,0,16.67,16.67,16.67,0,11.11,16.67,0,11.11,0,16.67,5.56,0,0,0,0,0,16.67,0,16.67,0,0,5.56,5.56,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,0,5.56,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0
593,What material are these fluffy animals made of?,"What material are these fluffy animals made of?
A. wool
B. pic
C. denim
D. cotton

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,wool,A,D,1,8,26.1,,,,8,25,62.5,62.5,50,25,0,0,0,0,0,0,25,12.5,0,0,12.5,12.5,0,0,0,25,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
6342,What brand of TV is in the living room?,"What brand of TV is in the living room?
A. sharp
B. sanyo
C. sony
D. lg

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,lg,D,D,1,9,98.16,,10.18,,9,0,88.89,66.67,55.56,11.11,0,0,0,0,0,0,11.11,11.11,11.11,0,22.22,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,33.33,11.11,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
8574,The kites perform was motion in order to move across the sky?,"The kites perform was motion in order to move across the sky?
A. they jump
B. they skip
C. they glide
D. they catch

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,they glide,C,C,1,12,99,,99,,12,8.33,83.33,66.67,50,0,0,0,0,0,0,0,0,16.67,16.67,0,25,8.33,0,0,0,25,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,16.67,16.67,0,0,0,0,8.33,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
4822,What pastime does the cigar smoker here take part in?,"What pastime does the cigar smoker here take part in?
A. bowling
B. sales
C. kite flying
D. reenactment

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D. reenactment,reenactment,D,D,1,10,69.05,3.95,98.38,,10,10,90,70,50,10,0,0,0,0,0,0,10,10,10,0,10,10,10,0,0,20,0,10,0,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,20,20,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
3660,What is the name for the pattern used on the window curtains?,"What is the name for the pattern used on the window curtains?
A. floral
B. plaid
C. birdseye
D. polka dot

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,plaid,B,B,1,12,99,84.23,,,12,16.67,91.67,66.67,58.33,8.33,0,0,0,0,0,0,8.33,25,25,0,16.67,8.33,0,0,0,16.67,0,0,0,0,0,0,8.33,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0
8228,Why is his foot raised behind him?,"Why is his foot raised behind him?
A. is kicking
B. is angry
C. is deformed
D. is tired

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,is kicking,A,A,1,7,2.35,99,1,,7,0,100,71.43,71.43,28.57,28.57,0,0,0,28.57,0,0,14.29,0,0,14.29,14.29,14.29,0,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,28.57,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,14.29,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0
6258,What is the green cylindrical object used for?,"What is the green cylindrical object used for?
A. collecting trash
B. target practice
C. collecting rain
D. storing candy

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,collecting trash,A,A,1,8,89.52,,,,8,12.5,75,75,50,12.5,0,0,0,0,0,0,12.5,12.5,12.5,0,12.5,12.5,0,0,0,25,12.5,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0
3192,What is the man helping the young child with?,"What is the man helping the young child with?
A. swimming
B. dressing
C. brushing teeth
D. combing hair

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",C,brushing teeth,C,C,1,9,98.16,99,10.18,99,9,11.11,100,66.67,55.56,11.11,0,0,0,0,0,0,11.11,22.22,22.22,0,11.11,11.11,0,0,0,11.11,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,33.33,11.11,11.11,0,0,0,0,22.22,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
117,What activity might those under umbrellas take part in at some point during the day?,"What activity might those under umbrellas take part in at some point during the day?
A. drag racing
B. binge eating
C. betting
D. swimming

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",D,swimming,D,D,1,15,98.78,10.48,99,,15,13.33,80,80,60,13.33,0,0,0,0,0,0,13.33,20,6.67,0,26.67,6.67,0,0,0,13.33,0,20,0,0,0,0,13.33,0,13.33,0,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,13.33,13.33,0,0,13.33,0,0,0,13.33,0,0,6.67,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0
7140,What would people be likely to do in this area?,"What would people be likely to do in this area?
A. ski
B. hike
C. fish
D. boat

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,hike,B,B,1,10,15.41,89.5,7.03,,10,0,100,80,70,20,0,0,0,0,0,0,20,10,0,0,20,30,0,0,0,30,10,0,0,0,0,0,20,0,20,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
14766,What is hanging on the right side of the room?,"What is hanging on the right side of the room?
A. goddess statue
B. deer head
C. baseball pennant
D. monkey

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,deer head,B,B,1,10,99,,98.38,,10,10,100,70,60,10,0,0,0,0,0,0,10,20,20,0,20,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0,0,30,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0
15521,What type of tennis swing is the main on the bottom of the court in the middle of?,"What type of tennis swing is the main on the bottom of the court in the middle of?
A. serve
B. backhand
C. drop shot
D. forearm

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",A,serve,A,A,1,18,99,,77.17,,18,0,88.89,83.33,61.11,5.56,0,0,0,0,0,0,5.56,22.22,22.22,0,27.78,5.56,0,0,0,11.11,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,5.56,16.67,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0
15649,What color is the line on the red sign?,"What color is the line on the red sign?
A. green
B. black
C. purple
D. white

(You must answer with only the letter enclosed in curly bracket, e.g. {A})",B,white,D,B,1,9,98.16,,10.18,,9,0,88.89,66.67,55.56,11.11,0,0,0,0,0,0,11.11,22.22,22.22,0,11.11,11.11,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,11.11,22.22,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0
